user_id,age,gender,occupation,income,interests,city
19047,64,Other,Engineer,32846,Politics,Turin
19048,69,Male,Lawyer,42837,Technology,Taranto
19049,57,Female,Engineer,70297,Fashion,Verona
19050,56,Other,Lawyer,64035,Sports,Catania
19051,52,Female,Artist,104027,Technology,Parma
19052,20,Male,Artist,77782,Fashion,Florence
19053,38,Female,Engineer,89784,Travel,Genoa
19054,41,Other,Doctor,79793,Travel,Catania
19055,42,Other,Engineer,125970,Finance,Parma
19056,33,Other,Engineer,90304,Travel,Brescia
19057,60,Other,Doctor,58346,Finance,Padua
19058,35,Male,Artist,39575,Sports,Verona
19059,36,Male,Lawyer,135153,Technology,Taranto
19060,25,Male,Doctor,107892,Finance,Rome
19061,55,Male,Doctor,78124,Fashion,Milan
19062,21,Female,Unemployed,40365,Politics,Naples
19063,57,Female,Artist,118136,Technology,Turin
19064,67,Female,Doctor,107752,Fashion,Bari
19065,26,Other,Doctor,24294,Sports,Verona
19066,56,Male,Doctor,91495,Technology,Reggio Calabria
19067,54,Other,Engineer,58017,Sports,Brescia
19068,29,Other,Artist,111560,Technology,Modena
19069,55,Female,Teacher,20357,Sports,Parma
19070,30,Male,Engineer,46770,Finance,Taranto
19071,27,Other,Engineer,91373,Technology,Modena
19072,51,Male,Unemployed,21412,Sports,Brescia
19073,37,Other,Lawyer,138570,Travel,Genoa
19074,28,Male,Doctor,57188,Sports,Bologna
19075,41,Other,Doctor,28026,Travel,Verona
19076,56,Other,Teacher,118869,Travel,Bologna
19077,48,Other,Doctor,137780,Travel,Catania
19078,24,Male,Unemployed,121195,Technology,Brescia
19079,44,Other,Doctor,106649,Sports,Catania
19080,63,Male,Doctor,58495,Fashion,Naples
19081,65,Female,Engineer,134308,Fashion,Milan
19082,53,Female,Engineer,148828,Fashion,Venice
19083,36,Male,Doctor,31250,Politics,Turin
19084,45,Male,Lawyer,68147,Sports,Rome
19085,34,Male,Lawyer,57968,Finance,Verona
19086,24,Female,Artist,48239,Finance,Bologna
19087,47,Female,Engineer,110769,Finance,Naples
19088,55,Other,Artist,20405,Fashion,Venice
19089,64,Male,Engineer,130732,Finance,Bari
19090,27,Male,Teacher,70024,Technology,Florence
19091,19,Male,Artist,66815,Technology,Brescia
19092,53,Female,Unemployed,127952,Technology,Turin
19093,25,Male,Doctor,112804,Finance,Venice
19094,31,Female,Artist,86858,Technology,Venice
19095,51,Other,Artist,26549,Fashion,Venice
19096,44,Female,Artist,40753,Fashion,Bologna
19097,34,Other,Artist,138885,Finance,Modena
19098,59,Female,Doctor,36112,Politics,Padua
19099,30,Male,Teacher,55908,Sports,Reggio Calabria
19100,62,Male,Doctor,127578,Fashion,Bari
19101,39,Male,Artist,87095,Sports,Florence
19102,55,Female,Doctor,97827,Finance,Padua
19103,26,Other,Unemployed,38624,Technology,Modena
19104,22,Female,Doctor,20287,Politics,Bologna
19105,54,Male,Engineer,122858,Finance,Padua
19106,45,Male,Unemployed,92411,Finance,Bari
19107,47,Male,Doctor,111994,Sports,Modena
19108,22,Male,Artist,84707,Finance,Modena
19109,34,Female,Artist,81775,Technology,Milan
19110,21,Male,Doctor,117090,Technology,Messina
19111,59,Male,Unemployed,59704,Sports,Naples
19112,65,Other,Engineer,96817,Technology,Taranto
19113,63,Female,Teacher,112685,Travel,Catania
19114,47,Female,Doctor,79328,Fashion,Reggio Calabria
19115,54,Male,Engineer,32213,Fashion,Rome
19116,39,Other,Teacher,49147,Travel,Genoa
19117,59,Female,Artist,80361,Fashion,Trieste
19118,24,Female,Lawyer,126917,Finance,Milan
19119,67,Other,Doctor,101112,Sports,Genoa
19120,57,Other,Engineer,131449,Sports,Venice
19121,54,Other,Doctor,64076,Technology,Naples
19122,27,Other,Teacher,141348,Technology,Bari
19123,63,Male,Engineer,113157,Sports,Modena
19124,52,Male,Doctor,81786,Finance,Padua
19125,49,Female,Artist,33065,Fashion,Catania
19126,58,Female,Doctor,128207,Finance,Messina
19127,44,Male,Lawyer,51355,Finance,Rome
19128,38,Other,Doctor,85410,Politics,Reggio Calabria
19129,56,Other,Teacher,138461,Fashion,Venice
19130,54,Female,Teacher,57471,Politics,Reggio Calabria
19131,47,Male,Unemployed,35455,Politics,Bologna
19132,64,Female,Doctor,45385,Politics,Parma
19133,62,Other,Doctor,70441,Politics,Naples
19134,57,Male,Lawyer,67571,Travel,Catania
19135,21,Female,Engineer,120175,Technology,Taranto
19136,39,Male,Doctor,139670,Sports,Turin
19137,45,Male,Teacher,134146,Finance,Messina
19138,67,Other,Unemployed,68771,Travel,Bari
19139,45,Male,Artist,27807,Travel,Turin
19140,48,Male,Unemployed,136427,Technology,Rome
19141,29,Other,Unemployed,46868,Travel,Trieste
19142,60,Male,Teacher,138991,Sports,Taranto
19143,49,Female,Lawyer,83091,Fashion,Turin
19144,28,Other,Teacher,26837,Finance,Messina
19145,25,Male,Teacher,119981,Fashion,Genoa
19146,67,Male,Artist,84439,Travel,Verona
19147,60,Female,Doctor,63155,Travel,Naples
19148,40,Other,Doctor,105383,Technology,Parma
19149,39,Other,Doctor,20539,Travel,Milan
19150,50,Male,Artist,95881,Politics,Palermo
19151,56,Male,Unemployed,105024,Sports,Catania
19152,53,Male,Unemployed,83486,Sports,Modena
19153,31,Male,Teacher,145952,Politics,Venice
19154,29,Female,Lawyer,32517,Finance,Catania
19155,49,Other,Doctor,101402,Technology,Bari
19156,31,Female,Teacher,56642,Politics,Padua
19157,58,Male,Engineer,137696,Travel,Genoa
19158,39,Male,Engineer,142947,Fashion,Milan
19159,35,Female,Unemployed,86913,Politics,Padua
19160,62,Other,Doctor,102518,Technology,Florence
19161,65,Other,Unemployed,102662,Sports,Modena
19162,62,Other,Artist,137256,Finance,Reggio Calabria
19163,34,Other,Teacher,83280,Technology,Palermo
19164,43,Other,Lawyer,89901,Sports,Rome
19165,40,Male,Lawyer,37395,Politics,Padua
19166,33,Other,Lawyer,81951,Politics,Palermo
19167,18,Male,Teacher,71614,Sports,Verona
19168,67,Male,Teacher,130109,Sports,Taranto
19169,50,Other,Doctor,76502,Travel,Milan
19170,47,Other,Doctor,85258,Sports,Reggio Calabria
19171,53,Other,Doctor,32255,Politics,Venice
19172,22,Other,Teacher,75544,Politics,Florence
19173,39,Other,Unemployed,133856,Politics,Palermo
19174,33,Male,Unemployed,29698,Sports,Verona
19175,54,Female,Lawyer,148291,Politics,Turin
19176,49,Male,Teacher,51821,Fashion,Genoa
19177,34,Male,Engineer,70772,Finance,Naples
19178,24,Male,Teacher,31143,Sports,Naples
19179,61,Male,Teacher,75506,Travel,Venice
19180,27,Male,Doctor,145893,Technology,Verona
19181,58,Male,Artist,103039,Sports,Parma
19182,63,Female,Doctor,68454,Finance,Verona
19183,54,Male,Engineer,94093,Travel,Padua
19184,61,Female,Engineer,48422,Politics,Messina
19185,45,Other,Unemployed,42036,Travel,Messina
19186,31,Female,Lawyer,56484,Travel,Taranto
19187,48,Male,Lawyer,57369,Finance,Palermo
19188,40,Female,Lawyer,149068,Travel,Taranto
19189,26,Female,Engineer,113432,Technology,Turin
19190,20,Female,Unemployed,109978,Sports,Milan
19191,63,Other,Doctor,91266,Politics,Reggio Calabria
19192,45,Other,Lawyer,39627,Fashion,Naples
19193,18,Male,Artist,40361,Finance,Brescia
19194,40,Male,Artist,88448,Fashion,Trieste
19195,31,Other,Engineer,32211,Travel,Taranto
19196,47,Female,Artist,104103,Technology,Genoa
19197,47,Female,Unemployed,128495,Fashion,Bari
19198,60,Other,Artist,45184,Sports,Bologna
19199,51,Male,Teacher,43543,Finance,Messina
19200,51,Male,Artist,63990,Sports,Bari
19201,57,Other,Unemployed,114991,Travel,Bologna
19202,38,Female,Artist,65137,Fashion,Trieste
19203,65,Female,Engineer,68523,Finance,Genoa
19204,34,Female,Unemployed,141394,Fashion,Reggio Calabria
19205,43,Other,Artist,39936,Fashion,Milan
19206,37,Female,Artist,148708,Sports,Rome
19207,38,Other,Teacher,43854,Sports,Brescia
19208,41,Other,Lawyer,128241,Finance,Palermo
19209,41,Male,Doctor,63315,Technology,Catania
19210,38,Male,Doctor,83987,Politics,Trieste
19211,35,Other,Artist,115991,Fashion,Florence
19212,32,Male,Doctor,41660,Travel,Padua
19213,63,Male,Artist,67455,Politics,Rome
19214,43,Male,Lawyer,143179,Fashion,Modena
19215,26,Other,Artist,51308,Sports,Reggio Calabria
19216,60,Male,Artist,143366,Finance,Catania
19217,50,Female,Unemployed,88826,Sports,Catania
19218,31,Male,Doctor,60798,Sports,Milan
19219,55,Male,Doctor,119217,Sports,Padua
19220,40,Female,Doctor,39433,Politics,Messina
19221,69,Other,Teacher,96097,Politics,Genoa
19222,66,Female,Doctor,72401,Sports,Bari
19223,41,Female,Lawyer,38213,Fashion,Taranto
19224,52,Female,Artist,134473,Politics,Turin
19225,57,Male,Unemployed,114479,Finance,Venice
19226,36,Female,Doctor,40952,Fashion,Bari
19227,63,Other,Doctor,25708,Technology,Bologna
19228,54,Male,Lawyer,45535,Politics,Genoa
19229,66,Male,Artist,118694,Sports,Bologna
19230,52,Male,Engineer,128181,Finance,Verona
19231,21,Other,Doctor,101203,Travel,Turin
19232,40,Female,Artist,53337,Travel,Palermo
19233,66,Other,Lawyer,50946,Finance,Catania
19234,56,Male,Lawyer,98657,Travel,Parma
19235,23,Male,Unemployed,118216,Technology,Bari
19236,32,Other,Artist,62123,Travel,Milan
19237,18,Male,Artist,28414,Finance,Bologna
19238,51,Female,Engineer,122574,Technology,Padua
19239,26,Female,Engineer,26485,Politics,Rome
19240,27,Female,Engineer,146533,Technology,Padua
19241,65,Other,Artist,144859,Travel,Bologna
19242,48,Other,Teacher,60244,Travel,Trieste
19243,56,Male,Teacher,141476,Technology,Turin
19244,25,Other,Lawyer,103019,Sports,Brescia
19245,19,Female,Teacher,34738,Fashion,Genoa
19246,32,Female,Engineer,84435,Fashion,Naples
19247,56,Female,Lawyer,117600,Fashion,Parma
19248,63,Other,Engineer,100188,Travel,Bari
19249,55,Male,Lawyer,128126,Politics,Padua
19250,44,Female,Unemployed,68460,Politics,Catania
19251,66,Other,Teacher,110854,Fashion,Genoa
19252,37,Female,Lawyer,136512,Finance,Naples
19253,65,Male,Unemployed,27586,Politics,Trieste
19254,59,Other,Teacher,124808,Politics,Milan
19255,61,Female,Engineer,83729,Fashion,Parma
19256,43,Other,Unemployed,116177,Politics,Trieste
19257,63,Male,Lawyer,78125,Fashion,Rome
19258,27,Male,Unemployed,105759,Travel,Reggio Calabria
19259,23,Male,Doctor,126489,Politics,Padua
19260,67,Female,Doctor,62414,Sports,Modena
19261,22,Female,Doctor,97891,Technology,Rome
19262,62,Female,Engineer,98655,Travel,Padua
19263,55,Other,Artist,120993,Finance,Modena
19264,62,Other,Lawyer,58876,Finance,Brescia
19265,68,Male,Teacher,121552,Politics,Palermo
19266,54,Other,Lawyer,126905,Technology,Naples
19267,60,Female,Artist,26690,Politics,Verona
19268,33,Other,Teacher,82389,Sports,Milan
19269,32,Male,Artist,91059,Finance,Messina
19270,36,Female,Unemployed,145557,Politics,Modena
19271,18,Male,Lawyer,123201,Fashion,Bologna
19272,53,Other,Engineer,36829,Travel,Trieste
19273,56,Female,Engineer,35384,Fashion,Padua
19274,39,Male,Engineer,27653,Politics,Bologna
19275,55,Male,Engineer,34347,Finance,Bologna
19276,31,Other,Teacher,93478,Politics,Trieste
19277,49,Female,Teacher,122977,Sports,Palermo
19278,55,Male,Doctor,21087,Technology,Turin
19279,28,Other,Engineer,66992,Fashion,Bari
19280,26,Other,Doctor,47653,Fashion,Parma
19281,46,Other,Teacher,63453,Travel,Taranto
19282,47,Other,Lawyer,20766,Finance,Parma
19283,24,Other,Teacher,132500,Politics,Messina
19284,22,Male,Engineer,109705,Sports,Turin
19285,46,Other,Teacher,78716,Fashion,Bari
19286,31,Male,Teacher,63639,Travel,Parma
19287,32,Other,Unemployed,45429,Technology,Palermo
19288,42,Other,Teacher,38529,Technology,Brescia
19289,58,Female,Doctor,144780,Finance,Messina
19290,22,Other,Teacher,21084,Politics,Messina
19291,57,Male,Lawyer,40385,Finance,Naples
19292,62,Other,Lawyer,123683,Sports,Florence
19293,64,Male,Unemployed,121668,Technology,Turin
19294,62,Other,Unemployed,77289,Sports,Modena
19295,51,Female,Lawyer,59319,Politics,Padua
19296,52,Male,Lawyer,104267,Technology,Palermo
19297,25,Male,Engineer,89299,Politics,Genoa
19298,32,Male,Engineer,117538,Fashion,Parma
19299,19,Female,Teacher,125778,Sports,Bologna
19300,46,Male,Unemployed,110395,Sports,Trieste
19301,41,Male,Artist,24820,Fashion,Florence
19302,61,Male,Engineer,57500,Technology,Milan
19303,65,Female,Doctor,27364,Sports,Taranto
19304,46,Female,Artist,62435,Travel,Florence
19305,25,Male,Engineer,123711,Technology,Venice
19306,52,Female,Artist,39784,Travel,Brescia
19307,67,Male,Teacher,33967,Sports,Milan
19308,62,Female,Lawyer,130363,Travel,Verona
19309,54,Female,Lawyer,87103,Technology,Bologna
19310,53,Male,Unemployed,88546,Travel,Venice
19311,29,Other,Lawyer,143619,Fashion,Venice
19312,18,Other,Doctor,134081,Sports,Taranto
19313,40,Other,Teacher,125883,Sports,Padua
19314,50,Female,Engineer,38726,Technology,Rome
19315,49,Other,Artist,29737,Technology,Naples
19316,39,Other,Lawyer,69553,Politics,Palermo
19317,42,Other,Artist,133343,Technology,Modena
19318,49,Other,Unemployed,68591,Travel,Bari
19319,64,Other,Engineer,123922,Sports,Verona
19320,42,Male,Teacher,115327,Technology,Reggio Calabria
19321,59,Female,Engineer,143671,Sports,Venice
19322,26,Female,Lawyer,68824,Sports,Catania
19323,49,Male,Artist,84326,Fashion,Milan
19324,23,Other,Teacher,146857,Fashion,Brescia
19325,33,Other,Engineer,103214,Sports,Bologna
19326,57,Female,Doctor,137834,Technology,Florence
19327,68,Female,Engineer,27741,Travel,Genoa
19328,25,Female,Unemployed,64960,Finance,Taranto
19329,49,Female,Doctor,35345,Fashion,Naples
19330,55,Male,Unemployed,69782,Finance,Genoa
19331,33,Other,Doctor,115545,Politics,Messina
19332,27,Other,Artist,138353,Technology,Parma
19333,50,Other,Unemployed,75888,Technology,Brescia
19334,25,Other,Doctor,133134,Technology,Venice
19335,37,Other,Teacher,64034,Technology,Padua
19336,31,Male,Lawyer,55386,Fashion,Florence
19337,46,Male,Lawyer,106780,Travel,Messina
19338,36,Other,Teacher,50453,Travel,Rome
19339,24,Male,Artist,74169,Politics,Taranto
19340,46,Other,Doctor,102319,Sports,Parma
19341,62,Female,Doctor,42713,Fashion,Padua
19342,35,Male,Doctor,90487,Travel,Florence
19343,44,Female,Artist,36028,Fashion,Bologna
19344,21,Male,Unemployed,46688,Fashion,Taranto
19345,47,Other,Artist,126245,Technology,Naples
19346,61,Male,Artist,117352,Politics,Padua
19347,39,Other,Engineer,51403,Travel,Catania
19348,59,Other,Artist,28939,Finance,Milan
19349,53,Male,Teacher,38175,Fashion,Parma
19350,68,Other,Artist,143080,Politics,Florence
19351,58,Male,Artist,97512,Finance,Brescia
19352,35,Male,Lawyer,122471,Travel,Palermo
19353,56,Male,Lawyer,41561,Fashion,Brescia
19354,65,Female,Teacher,54574,Travel,Verona
19355,66,Female,Lawyer,24526,Sports,Brescia
19356,21,Male,Artist,80170,Politics,Bologna
19357,31,Other,Unemployed,143133,Finance,Padua
19358,26,Other,Artist,85306,Fashion,Turin
19359,22,Male,Unemployed,27124,Politics,Palermo
19360,25,Other,Lawyer,43664,Fashion,Milan
19361,38,Other,Doctor,147552,Fashion,Brescia
19362,69,Female,Doctor,35572,Finance,Turin
19363,55,Female,Engineer,102283,Sports,Naples
19364,19,Other,Teacher,62845,Technology,Milan
19365,39,Male,Artist,129010,Finance,Messina
19366,27,Female,Teacher,37869,Technology,Bologna
19367,49,Male,Teacher,51147,Fashion,Palermo
19368,23,Other,Artist,119251,Technology,Genoa
19369,33,Male,Teacher,26871,Technology,Reggio Calabria
19370,31,Male,Lawyer,82232,Finance,Modena
19371,68,Male,Doctor,139203,Sports,Modena
19372,29,Male,Artist,129696,Technology,Taranto
19373,29,Male,Teacher,74825,Sports,Palermo
19374,20,Other,Lawyer,60070,Finance,Messina
19375,48,Other,Artist,61487,Finance,Verona
19376,44,Female,Engineer,105489,Technology,Bari
19377,41,Other,Teacher,21136,Travel,Genoa
19378,39,Male,Lawyer,94691,Sports,Naples
19379,63,Male,Artist,108383,Politics,Padua
19380,25,Female,Doctor,125342,Sports,Naples
19381,44,Male,Engineer,53795,Politics,Florence
19382,25,Other,Unemployed,39574,Fashion,Catania
19383,33,Other,Artist,143640,Technology,Venice
19384,22,Female,Unemployed,55866,Sports,Reggio Calabria
19385,53,Other,Artist,44574,Travel,Reggio Calabria
19386,63,Male,Unemployed,56230,Finance,Verona
19387,26,Other,Unemployed,90832,Politics,Venice
19388,38,Other,Teacher,49278,Technology,Parma
19389,35,Female,Artist,108500,Technology,Padua
19390,38,Male,Doctor,128483,Politics,Brescia
19391,33,Other,Engineer,83890,Fashion,Palermo
19392,35,Male,Artist,144834,Fashion,Modena
19393,37,Other,Teacher,123154,Politics,Naples
19394,64,Female,Doctor,147652,Politics,Reggio Calabria
19395,44,Other,Engineer,93886,Travel,Modena
19396,53,Male,Unemployed,107740,Politics,Florence
19397,63,Other,Unemployed,130611,Fashion,Verona
19398,29,Female,Artist,137629,Sports,Trieste
19399,58,Male,Teacher,107335,Finance,Turin
19400,62,Male,Unemployed,145454,Travel,Bari
19401,27,Female,Doctor,20857,Sports,Palermo
19402,37,Male,Artist,128740,Travel,Reggio Calabria
19403,52,Female,Artist,80290,Fashion,Naples
19404,67,Male,Engineer,98693,Technology,Florence
19405,36,Other,Teacher,91452,Technology,Trieste
19406,21,Female,Lawyer,146676,Fashion,Parma
19407,24,Male,Doctor,113562,Finance,Palermo
19408,54,Female,Unemployed,104987,Travel,Florence
19409,34,Female,Unemployed,116807,Finance,Naples
19410,44,Male,Lawyer,87526,Politics,Parma
19411,68,Female,Lawyer,131890,Sports,Brescia
19412,44,Other,Artist,21314,Travel,Venice
19413,67,Female,Teacher,114284,Technology,Milan
19414,30,Female,Teacher,84602,Fashion,Palermo
19415,63,Other,Engineer,120610,Fashion,Florence
19416,63,Male,Unemployed,30634,Travel,Milan
19417,44,Male,Engineer,85494,Travel,Rome
19418,37,Other,Doctor,73583,Technology,Milan
19419,25,Male,Teacher,146284,Travel,Bologna
19420,36,Male,Lawyer,80183,Travel,Palermo
19421,69,Male,Doctor,47157,Fashion,Reggio Calabria
19422,49,Male,Engineer,145010,Sports,Bari
19423,46,Other,Teacher,36220,Politics,Bari
19424,56,Male,Teacher,82114,Politics,Parma
19425,19,Other,Lawyer,49547,Travel,Genoa
19426,31,Male,Doctor,132298,Sports,Bari
19427,40,Female,Lawyer,42574,Finance,Turin
19428,51,Male,Lawyer,109766,Politics,Messina
19429,43,Other,Engineer,100887,Politics,Rome
19430,21,Male,Artist,123245,Sports,Messina
19431,35,Female,Artist,52212,Travel,Turin
19432,38,Female,Engineer,133158,Finance,Naples
19433,49,Male,Artist,131591,Politics,Trieste
19434,61,Female,Doctor,57450,Sports,Bari
19435,54,Male,Artist,39034,Travel,Brescia
19436,62,Other,Lawyer,148597,Travel,Taranto
19437,54,Male,Lawyer,66839,Politics,Rome
19438,28,Female,Doctor,38988,Sports,Venice
19439,56,Female,Lawyer,148204,Fashion,Modena
19440,68,Male,Engineer,35982,Politics,Catania
19441,44,Female,Artist,76893,Sports,Messina
19442,63,Male,Lawyer,80954,Politics,Turin
19443,47,Female,Unemployed,60484,Technology,Brescia
19444,59,Female,Engineer,134983,Politics,Rome
19445,56,Other,Doctor,80310,Fashion,Palermo
19446,23,Other,Lawyer,129313,Travel,Bari
19447,24,Female,Teacher,70496,Travel,Venice
19448,27,Male,Doctor,141241,Politics,Messina
19449,58,Female,Engineer,149760,Technology,Milan
19450,44,Other,Unemployed,119916,Politics,Milan
19451,63,Other,Teacher,82505,Technology,Reggio Calabria
19452,44,Female,Artist,77172,Travel,Florence
19453,21,Other,Lawyer,24795,Finance,Florence
19454,34,Female,Teacher,130759,Politics,Verona
19455,60,Other,Doctor,75472,Fashion,Brescia
19456,47,Other,Teacher,68557,Politics,Parma
19457,61,Other,Doctor,142715,Travel,Parma
19458,54,Male,Unemployed,102451,Sports,Modena
19459,50,Other,Teacher,125536,Politics,Bologna
19460,67,Male,Unemployed,131144,Travel,Verona
19461,41,Male,Artist,28746,Politics,Brescia
19462,63,Male,Lawyer,116961,Sports,Catania
19463,23,Other,Doctor,119014,Finance,Florence
19464,50,Male,Lawyer,109277,Technology,Rome
19465,55,Female,Engineer,131994,Travel,Rome
19466,44,Female,Unemployed,120030,Technology,Bari
19467,25,Other,Lawyer,28363,Travel,Milan
19468,32,Other,Unemployed,22066,Technology,Florence
19469,44,Male,Doctor,108446,Fashion,Bologna
19470,59,Male,Teacher,22226,Travel,Parma
19471,43,Female,Engineer,93836,Fashion,Palermo
19472,56,Other,Lawyer,72738,Sports,Verona
19473,52,Male,Teacher,70622,Finance,Florence
19474,59,Male,Teacher,78563,Finance,Palermo
19475,27,Other,Unemployed,141477,Politics,Palermo
19476,49,Female,Doctor,63686,Travel,Florence
19477,37,Female,Doctor,138161,Travel,Bari
19478,66,Other,Engineer,103016,Travel,Rome
19479,58,Other,Unemployed,58851,Sports,Trieste
19480,69,Male,Artist,149878,Finance,Palermo
19481,45,Other,Doctor,99259,Fashion,Reggio Calabria
19482,56,Male,Unemployed,139701,Politics,Genoa
19483,47,Other,Doctor,101644,Technology,Padua
19484,27,Other,Teacher,25023,Technology,Modena
19485,59,Female,Artist,49184,Finance,Bari
19486,20,Female,Lawyer,120180,Sports,Messina
19487,26,Other,Lawyer,72309,Technology,Taranto
19488,19,Male,Artist,73775,Politics,Rome
19489,48,Other,Teacher,55667,Travel,Trieste
19490,31,Other,Unemployed,81271,Travel,Verona
19491,57,Male,Doctor,87233,Fashion,Palermo
19492,35,Male,Teacher,118607,Technology,Genoa
19493,23,Other,Unemployed,30563,Sports,Taranto
19494,45,Other,Artist,137425,Politics,Palermo
19495,36,Female,Artist,76504,Technology,Modena
19496,28,Female,Artist,76860,Travel,Taranto
19497,26,Female,Doctor,31166,Fashion,Rome
19498,57,Other,Lawyer,127648,Fashion,Modena
19499,59,Female,Teacher,47184,Politics,Turin
19500,36,Male,Unemployed,67899,Finance,Messina
19501,57,Other,Artist,31268,Travel,Bologna
19502,62,Male,Doctor,82970,Politics,Naples
19503,29,Male,Engineer,119418,Sports,Turin
19504,44,Male,Engineer,62713,Finance,Florence
19505,63,Female,Unemployed,116272,Travel,Milan
19506,43,Other,Teacher,134628,Technology,Brescia
19507,46,Other,Engineer,56325,Travel,Turin
19508,29,Female,Teacher,123923,Finance,Turin
19509,41,Other,Lawyer,145520,Technology,Genoa
19510,38,Other,Lawyer,79330,Politics,Turin
19511,21,Male,Lawyer,113771,Fashion,Catania
19512,64,Male,Engineer,142311,Fashion,Messina
19513,25,Other,Lawyer,23945,Finance,Modena
19514,69,Other,Teacher,65350,Sports,Genoa
19515,19,Female,Doctor,123385,Politics,Verona
19516,49,Male,Artist,112556,Finance,Rome
19517,43,Male,Artist,81815,Technology,Palermo
19518,29,Female,Teacher,54693,Finance,Milan
19519,21,Other,Teacher,74284,Technology,Brescia
19520,41,Male,Teacher,25693,Fashion,Parma
19521,43,Male,Lawyer,42886,Sports,Modena
19522,67,Female,Unemployed,66946,Sports,Rome
19523,58,Other,Doctor,71253,Travel,Turin
19524,49,Male,Engineer,138458,Fashion,Reggio Calabria
19525,51,Other,Doctor,146628,Technology,Brescia
19526,61,Male,Lawyer,80280,Technology,Naples
19527,23,Female,Teacher,79125,Sports,Turin
19528,61,Female,Lawyer,67919,Travel,Bologna
19529,42,Female,Engineer,66216,Politics,Modena
19530,37,Female,Artist,102067,Sports,Taranto
19531,50,Male,Engineer,91495,Travel,Bari
19532,34,Female,Doctor,60444,Finance,Verona
19533,63,Female,Doctor,114256,Finance,Milan
19534,47,Female,Engineer,28828,Fashion,Milan
19535,65,Other,Unemployed,54368,Finance,Parma
19536,33,Male,Doctor,36827,Fashion,Brescia
19537,67,Female,Lawyer,66155,Technology,Taranto
19538,52,Female,Engineer,45534,Politics,Genoa
19539,37,Male,Teacher,61766,Travel,Messina
19540,69,Male,Artist,146870,Fashion,Naples
19541,59,Male,Artist,102276,Travel,Taranto
19542,53,Other,Lawyer,134273,Travel,Naples
19543,18,Male,Doctor,65410,Politics,Milan
19544,34,Female,Teacher,69558,Fashion,Padua
19545,32,Other,Teacher,25347,Politics,Reggio Calabria
19546,22,Female,Lawyer,78483,Finance,Bari
19547,53,Other,Doctor,64715,Travel,Padua
19548,30,Other,Doctor,138699,Technology,Milan
19549,54,Female,Unemployed,21676,Fashion,Padua
19550,35,Male,Artist,21218,Politics,Naples
19551,43,Male,Artist,142670,Sports,Naples
19552,49,Other,Unemployed,69567,Technology,Milan
19553,68,Male,Doctor,67746,Sports,Florence
19554,38,Male,Unemployed,97436,Finance,Genoa
19555,25,Female,Artist,107749,Technology,Venice
19556,43,Female,Teacher,30465,Travel,Rome
19557,27,Female,Teacher,80870,Finance,Florence
19558,65,Male,Doctor,99905,Finance,Reggio Calabria
19559,62,Other,Engineer,21434,Travel,Trieste
19560,58,Other,Engineer,35642,Sports,Turin
19561,40,Other,Doctor,104317,Politics,Bologna
19562,45,Female,Artist,117668,Finance,Naples
19563,33,Female,Lawyer,56158,Finance,Bari
19564,30,Male,Unemployed,27036,Fashion,Florence
19565,27,Male,Teacher,77984,Travel,Taranto
19566,35,Male,Doctor,121952,Sports,Messina
19567,20,Other,Engineer,64895,Technology,Palermo
19568,23,Female,Artist,123328,Technology,Florence
19569,67,Male,Unemployed,28662,Politics,Taranto
19570,44,Other,Teacher,45602,Fashion,Turin
19571,29,Female,Lawyer,117347,Sports,Florence
19572,39,Male,Artist,140719,Finance,Bari
19573,39,Male,Engineer,142000,Finance,Bari
19574,69,Male,Unemployed,79862,Travel,Parma
19575,41,Other,Artist,106448,Travel,Catania
19576,61,Male,Artist,48852,Sports,Bari
19577,19,Male,Engineer,118019,Travel,Naples
19578,55,Female,Doctor,79616,Fashion,Taranto
19579,58,Other,Lawyer,78411,Technology,Modena
19580,60,Male,Lawyer,132986,Finance,Rome
19581,68,Female,Unemployed,20222,Travel,Reggio Calabria
19582,30,Female,Lawyer,132560,Fashion,Milan
19583,48,Other,Artist,107295,Technology,Verona
19584,39,Female,Artist,76024,Travel,Catania
19585,65,Male,Teacher,61865,Travel,Milan
19586,54,Male,Engineer,127143,Technology,Palermo
19587,52,Male,Teacher,105562,Politics,Rome
19588,63,Male,Artist,148598,Technology,Taranto
19589,36,Female,Engineer,84156,Technology,Venice
19590,63,Female,Lawyer,123232,Travel,Modena
19591,52,Female,Teacher,120173,Finance,Bologna
19592,40,Other,Unemployed,39340,Fashion,Padua
19593,68,Female,Teacher,94665,Politics,Brescia
19594,22,Other,Doctor,113851,Sports,Naples
19595,38,Other,Teacher,113875,Travel,Modena
19596,50,Male,Teacher,92466,Technology,Parma
19597,25,Male,Doctor,147275,Fashion,Messina
19598,27,Male,Teacher,24333,Finance,Catania
19599,32,Male,Artist,89650,Technology,Venice
19600,53,Male,Teacher,146971,Politics,Trieste
19601,37,Female,Unemployed,84806,Travel,Florence
19602,62,Male,Doctor,79752,Finance,Padua
19603,49,Male,Engineer,34417,Sports,Turin
19604,53,Female,Lawyer,125549,Sports,Trieste
19605,55,Female,Unemployed,54401,Sports,Florence
19606,30,Female,Engineer,91787,Politics,Rome
19607,41,Other,Artist,51913,Fashion,Naples
19608,27,Female,Doctor,113381,Politics,Rome
19609,52,Other,Artist,56584,Sports,Turin
19610,20,Other,Lawyer,135766,Sports,Bari
